"count","url_host_registered_domain"
"117","fearnleyoffshore.no"
"117","ovenstad-familieterapi.no"
"117","toffelgata.no"
"117","tradisjonslaft.no"
"117","fonnesshipping.no"
"117","vekstifredrikstad.no"
"117","venabustallen.no"
"117","eidsvaag.no"
"117","transnova.no"
"117","olivertravel.no"
"117","gausproff.no"
"117","ormset.no"
"117","changelabs.no"
"117","ska-frika.no"
"117","asvo-skjervoy.no"
"117","tsstorkjokken.no"
"117","sebubensin.no"
"117","berheimmaskin.no"
"117","elverum-hostel.no"
"117","playwell.no"
"117","sekskanten.no"
"117","gamletovsli.no"
"117","airpethotel.no"
"117","roykenvgsteinerskole.no"
"117","egnir.no"
"117","utrost.no"
"117","rocketroll.no"
"117","innocentdrinks.no"
"117","nes-skolekorps.no"
"117","preegoo.no"
"117","magnetbalanse.no"
"117","mirjamkringen.no"
"117","engersandhavn.no"
"117","minbestebok.no"
"117","dysjalandgard.no"
"117","sentrumauto.no"
"117","wildatheart.no"
"117","servitech.no"
"117","vinhuset.no"
"117","ungtiltakslyst.no"
"117","byaasenlegesenter.no"
"117","tommlekollen.no"
"117","losefugla.no"
"117","rssk.no"
"117","hildessalong.no"
"117","askimbyenskole.no"
"117","sarpsborg24.no"
"117","dileque.no"
"117","bebras.no"
"117","haugalandturbonett.no"
"117","briskmedia.no"
"117","klartdet.no"
"117","piccolinaoslo.no"
"117","hemnetreningssenter.no"
"117","obil.no"
"117","soundpeople.no"
"117","nurk.no"
"117","tromsbildelsenter.no"
"117","noraccounting.no"
"117","kvdnorge.no"
"117","tirilltoppen.no"
"117","mbauto.no"
"117","ingunnskogholt.no"
"117","ncmc.no"
"117","asfbergen.no"
"117","xn--framnsbolig-e9a.no"
"117","ulvanship.no"
"117","mineralteknikk.no"
"117","akbyggservice.no"
"117","kokonut.no"
"117","sarpsborgautocenter.no"
"117","elkida.no"
"117","gofest.no"
"117","responssenteret.no"
"117","bylivsutvikling.no"
"117","livingvillaboligstyling.no"
"117","tresgaardinvest.no"
"117","etrans.no"
"117","vikingoilgas.no"
"117","hurumogroykentaxi.no"
"117","ponyparts.no"
"117","musikkihedmark.no"
"117","vtg.no"
"117","baerum-osteopati.no"
"117","diafan.no"
"117","akzidenz.no"
"117","stiligheten.no"
"117","bybetina.no"
"117","klipperiet.no"
"117","slastad-il.no"
"117","landfrag.no"
"117","stegetshop.no"
"117","ygga.no"
"117","bentehelmersen.no"
"117","jancomek.no"
"117","kreativtbygg.no"
"117","kredittopplysningen.no"
"117","umfriidrett2015.no"
"117","strynvertshus.no"
"117","sigmundaasen.no"
"116","owid.no"
"116","mwtours.no"
"116","murmesterjorde.no"
"116","nordisk2016.no"
"116","matglede-bakkebo.no"
"116","stavangersang.no"
"116","jordmorspesialisten.no"
"116","afjord-laksecamping.no"
"116","monaida.no"
"116","foxguard.no"
"116","theater.no"
"116","ringstad-caravan.no"
"116","vaskogrenseri.no"
"116","kultur.enebakk.no"
"116","tommeetippee.no"
"116","vestfoldblad.no"
"116","bauerenergi.no"
"116","viiral.no"
"116","bygdoehus.no"
"116","bnet.no"
"116","innflytterdagen.no"
"116","sperbund.no"
"116","anamma.no"
"116","poulmarkussen.no"
"116","nezir.no"
"116","vardehartmark.no"
"116","rejos.no"
"116","radiotelemark.no"
"116","industrienergiequinor.no"
"116","bibtils.no"
"116","syrkjole.no"
"116","vinnesbaatlag.no"
"116","gamnes.no"
"116","norgestour.no"
"116","finstadgaard.no"
"116","lfarkeologi.no"
"116","northofthesun.no"
"116","osloleiebil.no"
"116","frirettshjelpadvokat.no"
"116","bergenshistoriskeforening.no"
"116","xn--lner-qoa.no"
"116","kyrkjetunet.no"
"116","easysolutions.no"
"116","eclprosjekt.no"
"116","sognabaer.no"
"116","luxefoto.no"
"116","auteco.no"
"116","ninahanssen.no"
"116","flikkerud.no"
"116","ecobymelimi.no"
"116","mikkelhaug.no"
"116","skreppa.no"
"116","kolonihagenfrogner.no"
"116","annewk.no"
"116","outpost.no"
"116","jabfilm.no"
"116","spectranorge.no"
"116","dentsply-gac.no"
"116","fjalestad.no"
"116","haldenmontessoribarnehage.no"
"116","teva.no"
"116","aaslund.no"
"116","grelland.no"
"116","rabattjakten.no"
"116","verdensbestepappa.no"
"116","myhrene.no"
"116","trondheimcontainerutleie.no"
"116","stavernblomstermakeri.no"
"116","pillejoosep.no"
"116","itkompaniet.no"
"116","plaenti.no"
"116","tannlegemarisol.no"
"116","olesivertsen.no"
"116","sge.no"
"116","nordiwa.no"
"116","a-r-t.no"
"116","bil1as.no"
"116","dobblo.no"
"116","logntnu.no"
"116","norddalsfjord.no"
"116","skaarfoto.no"
"116","bakkanopp.no"
"116","gtrman.no"
"116","nutripro.no"
"116","veilaget.no"
"116","muralverkstedet.no"
"116","ytterenfysioterapi.no"
"116","chiku.no"
"116","lafranceblomster.no"
"116","kistefos-vilt.no"
"116","sh-trading.no"
"116","obosopennet.no"
"116","arcticfineart.no"
"116","kvassheim.no"
"116","motebutikker.no"
"116","drammen-ringmerkingsgruppe.no"
"116","vofhs.no"
"116","bm-jho.no"
"116","spesialteknikk.no"
"116","amed.no"
"116","parkjazz.no"
"116","blanx.no"
"116","hemsedalfjellsport.no"
"116","lafy.no"
"116","tonsbergrefleksologi.no"
"116","sogngjestegard.no"
"116","chaplincafe.no"
"116","anleggservice.no"
"116","humid.no"
"116","malm.no"
"116","naturfoto.no"
"116","htvakta.no"
"116","norskgitarfestival.no"
"116","g-andersen.no"
"116","wibeskiltogprofil.no"
"116","sveinthingnes.no"
"116","2jinter.no"
"116","bilskadesenteret.no"
"116","miljofondet.no"
"116","sirkulus.no"
"116","strusshamnsenter.no"
"116","chem-con.no"
"116","nedgravde.no"
"116","drivkraften.no"
"116","vikenlangbuelag.no"
"116","lexow-las.no"
"116","dpconsult.no"
"116","nyttparadigme.no"
"116","kjellernggh.no"
"116","oncue.no"
"116","evany.no"
"116","oneonone.no"
"116","byggesakskontoret.no"
"116","fossemaskin.no"
"116","autotuning-import.no"
"116","proplanbygg.no"
"116","praksisark.no"
"116","moflaten.no"
"116","jobstep.no"
"116","sihf.no"
"116","tha.no"
"116","gialt.no"
"116","powermec.no"
"116","tekstogtone.no"
"116","jevnakerel.no"
"116","statoilolensvag.no"
"116","audbaekkelund.no"
"116","jarlewaldemar.no"
"116","harelabb.no"
"116","pinsekirkenelverum.no"
"116","mosssjomannsforening.no"
"116","stormkastkonferansen.no"
"116","torborgnedreaas.no"
"116","romsasstorband.no"
"116","xcamp.no"
"116","watervalley.no"
"116","varoyidprofil.no"
"116","synnovebjorke.no"
"116","jasconsult.no"
"116","kompetanseboka.no"
"116","hagemobler.no"
"116","ezmalerservice.no"
"116","jkma.no"
"116","ustaoset-hytteutleie.no"
"116","jkhansen.no"
"116","grensevandring.no"
"116","storden.no"
"116","ansikta.no"
"116","lailaihongkong.no"
"116","grandahlbil.no"
"116","ateko.no"
"116","applegriff.no"
"116","agi.no"
"116","tomychildren.no"
"116","lufteturen.no"
"116","bikerholiday.no"
"116","triobutikken.no"
"116","criscom.no"
"116","radio-wataha.no"
"116","kambo.no"
"116","gauldalsadvokatene.no"
"116","stokkedyrepensjonat.no"
"116","medisinskhudhelse.no"
"116","achievedmedia.no"
"116","jjmusic.no"
"116","isehaug.no"
"116","linjebygg.no"
"116","demensdagene.no"
"116","evdsoftwaretesting.no"
"116","matematikkmooc.no"
"116","markeveien-alternative.no"
"116","hvlstudent.no"
"116","collettlodge.no"
"116","pluss-ok.no"
"116","hauggolfsenter.no"
"116","finnmarken.no"
"116","cruiseguide.no"
"116","flowbee.no"
"116","moskenescamping.no"
"116","miljosystemer.no"
"116","andresiden.no"
"116","farstad.no"
"116","soltrim.no"
"116","intermotional.no"
"116","snillbie.no"
"116","osloelektrikerservice.no"
"116","thomasleker.no"
"116","trysilblomster.no"
"116","saeterasenhytter-trysil.no"
"116","blinke.no"
"116","sysx.no"
"116","messebygget.no"
"116","janovetorsvik.no"
"116","rustadsaga.no"
"116","jentesnakk.no"
"116","campingen.no"
"116","data-doktoren.no"
"116","svolver-sjohuscamp.no"
"116","snoka.no"
"116","cbj.no"
"116","absystemer.no"
"116","ferietyrkia.no"
"116","blekkpatronguiden.no"
"116","realamerica.no"
"116","ubra.no"
"116","saxenborg.no"
"116","ingeborgtandejohnsen.no"
"116","bleikmontessoriskole.no"
"116","lillehammer-turnforening.no"
"116","arktiskmarintforum.no"
"116","jancrosby.no"
"116","arctictours.no"
"116","xn--sr-cup-bya.no"
"116","bjerketvedtferdigplen.no"
"116","akraelektriske.no"
"116","polarsirkelsenteret.no"
"116","froilandbygg.no"
"116","nedre-eiker.folkebibl.no"
"116","linjeark.no"
"116","okmf.no"
"116","run-way.no"
"116","milblogg.no"
"116","advbjertnaes.no"
"116","onestepahead.no"
"116","vestlandske.no"
"116","treoghage.no"
"116","trans-as.no"
"116","vikskisenter.no"
"116","labtest.no"
"116","iamnordic.no"
"116","conzoom.no"
"116","seetravel.no"
"116","xn--takeawaygjvik-knb.no"
"116","sanktolavsorden.no"
"116","jsundt.no"
"116","reinskau.no"
"116","nauticum.no"
"116","kanan.no"
"116","kleny.no"
"116","sa-anlegg.no"
"116","super-helse.no"
"116","loddefjordmenighet.no"
"116","sever.no"
"116","bildekkimport.no"
"116","nevamasquerade.no"
"116","fiddan.no"
"116","lgv.no"
"116","kanalfestival.no"
"116","byggesystem.no"
"115","applitude.no"
"115","sparebankstiftelsenoystreslidre.no"
"115","eidskogjff.no"
"115","glassmesterstrand.no"
"115","haland.no"
"115","naturgjodsel.no"
"115","skumringen.no"
"115","bigone.no"
"115","designisentrum.no"
"115","olatollefsenbussreiser.no"
"115","vollysteri.no"
"115","hellvikhytte.no"
"115","vangenlive.no"
"115","skandinavisk-utemiljo.no"
"115","garndilla.no"
"115","hjemmeside.priv.no"
"115","sanmarino.no"
"115","digimaker.no"
"115","totlandblikk.no"
"115","lipslide.no"
"115","lysmestern.no"
"115","pebjordal.no"
"115","point-of-view.no"
"115","lianhester.no"
"115","colgatepalmolive.no"
"115","shv.no"
"115","borgebrekke.no"
"115","aasmundnordstoga.no"
"115","tss-travel.no"
"115","vsys.no"
"115","epost.no"
"115","restaurantalmas.no"
"115","bygdejenta.no"
"115","stiftelsen-karmsund.no"
"115","moid.no"
"115","amundsenspiseri.no"
"115","balanzoslo.no"
"115","sivertmoe.no"
"115","krisesenteret.no"
"115","xn--cateringtnsberg-eub.no"
"115","densisteskilling.no"
"115","dejavutapas.no"
"115","essensiell.no"
"115","rockseis.no"
"115","tryggirennebu.no"
"115","asholmen.no"
"115","krncoaching.no"
"115","okhage.no"
"115","thomassenskagen.no"
"115","kvalvik.no"
"115","drangedalbygdetun.no"
"115","wagner-kjokken.no"
"115","garnhjerte.no"
"115","bilutstyr-drammen.no"
"115","dextractor.no"
"115","orenhotel.no"
"115","barnehagefilm.no"
"115","annirenhansen.no"
"115","divinokroppspleie.no"
"115","safetyguide.no"
"115","geosynkronisering.no"
"115","mamu.no"
"115","frimurerlogenselskapslokaler.no"
"115","alpine-coast.no"
"115","kiberg.no"
"115","kirkenesdyreklinikk.no"
"115","autostrip.no"
"115","aastreningssenter.no"
"115","konditoriet.no"
"115","nafdigital.no"
"115","olbi.no"
"115","cleanhull.no"
"115","emblakstadpaus.no"
"115","arcticranch.no"
"115","datakom.no"
"115","slamrensing.no"
"115","sandvand.no"
"115","vassfaretleirskole.no"
"115","trondheimkulde.no"
"115","hardangermeny.no"
"115","ctfoslo.no"
"115","turidmarthinsen.no"
"115","krokenalesund.no"
"115","nfsc.no"
"115","united-bakeries.no"
"115","dartutstyr.no"
"115","salemkonferanse.no"
"115","smek.no"
"115","epedagog.no"
"115","vinstralegekontor.no"
"115","bruktbilcompaniet.no"
"115","trsrana.no"
"115","tremiljo.no"
"115","pusehusetkattehotell.no"
"115","omnicibus.no"
"115","alfreds.no"
"115","hagedoktoren.no"
"115","radontjenesten.no"
"115","loette.no"
"115","rakner.no"
"115","nhk.no"
"115","s-ite.no"
"115","karoy.no"
"115","rivalnettbutikk.no"
"115","saltenmuseum.no"
"115","duppeditter.no"
"115","hallingkonsult.no"
"115","skjervoybatforening.no"
"115","solgteiendom.no"
"115","singleparent.no"
"115","einarengdal.no"
"115","guldalrec.no"
"115","kristinehellemo.no"
"115","nhodda.no"
"115","ungflimmer.no"
"115","fjellregionensridehall.no"
"115","selbak-blikk.no"
"115","toten-dekksenter.no"
"115","vaffelstekeriet.no"
"115","ritek.no"
"115","soleo.no"
"115","mogtek.no"
"115","vanadisvelferd.no"
"115","evasolheim.no"
"115","venaasen.no"
"115","tijuana.no"
"115","wiretech.no"
"115","skikarosseri.no"
"115","havstad.no"
"115","blakstad.no"
"115","villanueva.no"
"115","prestasjoner.no"
"115","moremural.no"
"115","fashiondiva.no"
"115","gotaf.no"
"115","elbilmek.no"
"115","agrotraders.no"
"115","diglib.no"
"115","onlyhair.no"
"115","trolltrevarefabrikk.no"
"115","strategiskkommunikasjon.no"
"115","skiltprodusenten.no"
"115","trendtrappen.no"
"115","uiobergen.no"
"115","kbentsen.no"
"115","hangman.no"
"115","uhurupeak.no"
"115","xn--vrlandethavhotell-rrb.no"
"115","hobol-vta.no"
"115","helse-trivsel.no"
"115","nerasdirekte.no"
"115","forde-granitt.no"
"115","elisabeth-berggren.no"
"115","aslandpukkverk.no"
"115","gunnlaugsolv.no"
"115","enfotograf.no"
"115","hurumpm.no"
"115","klepp-brukshundklubb.no"
"115","lyngorvel.no"
"115","tkhamar.no"
"115","thedoghouse.no"
"115","xn--solb-jra.no"
"115","blaamedia.no"
"115","prydshop.no"
"115","helsehistorie.no"
"115","sprekstrek.no"
"115","sorbo-grendahus.no"
"115","skaidicenteret.no"
"115","sanssenja.no"
"115","sami-siida.no"
"115","normilk.no"
"115","kingmidas.no"
"115","villsvinjakt.no"
"115","inbeta.no"
"115","explorefinnskogen.no"
"115","bakerwalderhaug.no"
"115","mosskinesiskakupunktur.no"
"115","rune.no"
"115","neglemagi.no"
"115","stolavvel.no"
"115","ulframsteg.no"
"115","evaberge.no"
"115","lambertsetergaard.no"
"115","glt-avfall.no"
"115","gronset.no"
"115","karconsulting.no"
"115","tvinx.no"
"115","xepto.no"
"115","sognatun.no"
"115","elektrosmart.no"
"115","ullensvang-gjesteheim.no"
"115","munch2013fredrikstad.no"
"115","evaskaar.no"
"115","sharon.no"
"115","kragero-blad.no"
"115","nmsandvika2018.no"
"115","romerikerunners.no"
"115","msmamma.no"
"115","kongsbergmasjed.no"
"115","overskuddsmateriell.no"
"115","pro3d.no"
"115","alfa-trafikkskole.no"
"115","scheriproct.no"
"115","moloas.no"
"115","beautycoll.no"
"115","learn2windsurf.no"
"115","funfactory.no"
"115","sekt.no"
"115","erdufargerik.no"
"115","nordicav.no"
"115","selbakror.no"
"115","ranaslalomklubb.no"
"115","arcticmustard.no"
"115","juicing.no"
"115","valhall.no"
"115","webtop.no"
"115","jobb24.no"
"115","stryssemek.no"
"115","lofottekst.no"
"115","shipalong.no"
"115","tattoostore.no"
"115","navnett.no"
"115","xn--kosjokolade-fgb.no"
"115","fruktbar.no"
"115","plf.no"
"115","zecuregroup.no"
"115","kjelkehockey.no"
"115","kleppseter.no"
"115","underbar.no"
"115","sorlielg.no"
"115","smsc.no"
"115","carisma-tysnes.no"
"115","barneklang.no"
"115","dknett.no"
"115","hellandsberg-bf.no"
"115","jootrans.no"
"115","pepcid.no"
"115","tonesalomonsen.no"
"115","noilweb.no"
"115","spiseitrondheim.no"
"115","granit.no"
"115","hwiig.no"
"115","vakredrakter.no"
"115","markedsforingspodden.no"
"115","engans.no"
"115","bjornsjaktogfiske.no"
"115","nordcall.no"
"115","gullsmed-skogheim.no"
"115","borgasfalt.no"
"115","rm-bygg.no"
"115","lstrand.no"
"115","hagaled.no"
"115","jfc.no"
"115","northcode.no"
"115","telegardar.no"
"115","skadeoglakk.no"
"115","jakt-fiske-fritid.no"
"115","moia.no"
"115","skaaretfjellgaard.no"
"115","transportsenteret.no"
"115","brynetri.no"
"115","oslokraft.no"
"115","lablabel.no"
"115","attentec.no"
"115","saudafjordhotel.no"
"115","medaxess.no"
"115","hylestad.no"
"115","adagio-massasje.no"
"115","grandtravelaward.no"
"115","studiobliss.no"
"115","zenskolen.no"
"115","minitogo.no"
"114","siljekristiansen.no"
"114","rrfk.no"
"114","roelpro.no"
"114","murmestrene-sl.no"
"114","hostove.no"
"114","lofotenseafood.no"
"114","mediatec.no"
"114","dustdeal.no"
"114","mrlb.no"
"114","fuanorge.no"
"114","turgjengen.no"
"114","malermestrene.no"
"114","360helse.no"
"114","autospar.no"
"114","dressmagasinet.no"
"114","nyttbatteri.no"
"114","screencancer.no"
"114","totaleiendom.no"
"114","valdresbrannvesen.no"
"114","patopp.no"
"114","gitarboka.no"
"114","hanmedbarten.no"
"114","ullrull.no"
"114","vuso.no"
"114","bolgamaritime.no"
"114","makalausdesign.no"
"114","fotballfesten.no"
"114","tempelgaarden.no"
"114","yinyangcoaching.no"
"114","whitelady.no"
"114","nlj.no"
"114","renmsm.no"
"114","shoclifestyle.no"
"114","egelandauto.no"
"114","webtorget.no"
"114","minigolf.no"
"114","orango.no"
"114","lakenet.no"
"114","farstads.no"
"114","ipsos.no"
"114","ronningencamping.no"
"114","kuven.no"
"114","robs.no"
"114","pstrafikkskole.no"
"114","stmm.no"
"114","kvistensnekkerverksted.no"
"114","vestby-quiltelag.no"
"114","hjelseng.no"
"114","hjelmeland-sogelag.no"
"114","blaeren.no"
"114","jaerenbiogass.no"
"114","lodingenhavn.no"
"114","norskspelt.no"
"114","marinpet.no"
"114","mathiasbakken.no"
"114","quick-transport.no"
"114","formoseter.no"
"114","gthue.no"
"114","face-me.no"
"114","brillehuset.no"
"114","totenjanitsjar.no"
"114","mira-racks.no"
"114","nagomi.no"
"114","norgepatvers.no"
"114","vestfoldonline.no"
"114","tingvollcamping.no"
"114","keddell.no"
"114","ekeramikk.no"
"114","nirihammerfest.no"
"114","lammily.no"
"114","medin.no"
"114","stavangerfotoklubb.no"
"114","bjerkreimringen.no"
"114","padlefestivalen.no"
"114","auto-forum.no"
"114","asnesfolkebibliotek.no"
"114","vinterjazz.no"
"114","brittbj.no"
"114","techweaver.no"
"114","pharmanova.no"
"114","montal.no"
"114","starina.no"
"114","randimossing.no"
"114","pengeinfo.no"
"114","melkefabrikken.no"
"114","bergen-naprapatklinikk.no"
"114","odeltre.no"
"114","lavenergiboliger.no"
"114","inovus.no"
"114","rodmix.no"
"114","fiolinmaker.no"
"114","mestercamp.no"
"114","haldenhudklinikk.no"
"114","stefarge.no"
"114","klyveil.no"
"114","artillus.no"
"114","lunchstriper.no"
"114","barcelonaticketing.no"
"114","oslotannlegevakt.no"
"114","mosseolets-venner.no"
"114","byggfester.no"
"114","barnefotballtrener.no"
"114","fenstadbygg.no"
"114","bat-fritid.no"
"114","svensrud.no"
"114","elektroavdelingen.no"
"114","skintechnologies.no"
"114","bjergstedklinikken.no"
"114","lese.no"
"114","kammermusikkforbundet.no"
"114","ostfjellet.no"
"114","harstadmc.no"
"114","hsi.no"
"114","modul35.no"
"114","holmliatannlegesenter.no"
"114","bronnoycaravan.no"
"114","rogerseventyrligeverden.no"
"114","fysiotrim1.no"
"114","dandylion.no"
"114","superduperfoto.no"
"114","blueline.no"
"114","mongstadservice.no"
"114","talentco.no"
"114","graf.no"
"114","sd.no"
"114","ramsys.no"
"114","bergengokart.no"
"114","aeroservice.no"
"114","ergoconsult.no"
"114","groeboken.no"
"114","norme.no"
"114","terapia.no"
"114","velfjorden.no"
"114","nideco.no"
"114","advokatkvande.no"
"114","vermelidtransport.no"
"114","egedorer.no"
"114","phas.no"
"114","martec.no"
"114","revisorklokk.no"
"114","andeneshotell.no"
"114","hesas.no"
"114","aassiden.no"
"114","trenchcoat.no"
"114","spesialvinduer.no"
"114","oppegardskolekorps.no"
"114","sjoogfloyd.no"
"114","burgonandball.no"
"114","docksidemarine.no"
"114","dmretro.no"
"114","tromscaravan.no"
"114","xn--kjkkensiden-hgb.no"
"114","rta.no"
"114","precisionsports.no"
"114","romskogil.no"
"114","pitsj.no"
"114","revio.no"
"114","solidtec.no"
"114","byorkesteret.no"
"114","sonnik.no"
"114","sibirmagi.no"
"114","iffram.no"
"114","maritimdiesel.no"
"114","bhttrondheim.no"
"114","floten.no"
"114","smartnaboel.no"
"114","askro.no"
"114","ifpnorge.no"
"114","arkitektkolsto.no"
"114","moroklumpen.no"
"114","alinco.no"
"114","reiselivsmuseum.no"
"114","stoltelektro.no"
"114","bfcas.no"
"114","vivregaard.no"
"114","leroymat.no"
"114","itella.no"
"114","osterhausgate.no"
"114","appskole.no"
"114","xn--btscootermc-x8a.no"
"114","obsession.no"
"114","heggedal-trafikkskole.no"
"114","heen-lbv.no"
"114","naringsdrivende.no"
"114","stign.no"
"114","onsitesecurity.no"
"114","fredensborgbolig.no"
"114","nosteboden.no"
"114","bisi.no"
"114","hudenmin.no"
"114","utkastelse.no"
"114","sandvikabowling.no"
"114","oldclassics.no"
"114","skansenhotell.no"
"114","sunnfjordcatering.no"
"114","rightchoices.no"
"114","westnet.no"
"114","fordelbedrift.no"
"114","fellesskapetelvaneset.no"
"114","btrones.no"
"114","laosssnakkeom.no"
"114","bilserviceskedsmo.no"
"114","mathiesenkranservice.no"
"114","fargerike-christensen.no"
"114","softwarecompanions.no"
"114","altasamifestival.no"
"114","operaitiden.no"
"114","havilahotelraftevold.no"
"114","wehus-3d.no"
"114","soonsnekkerverksted.no"
"114","slive.no"
"114","fleinvaer.no"
"114","hovdinggarden.no"
"114","pl-oslo.no"
"114","bodosightseeing.no"
"114","argehovd.no"
"114","nydbp.no"
"114","tandoori.no"
"114","bikeandhike.no"
"114","webkontor2.no"
"114","brendemo-foto.no"
"114","indigokunst.no"
"114","arrcom.no"
"114","rordagene.no"
"114","realones.no"
"114","dognvill.no"
"114","kyokoart.no"
"114","hadeland-sportsskyttere.no"
"114","dk2018.no"
"114","elite.no"
"114","turbodevs.no"
"114","hallandcamping.no"
"114","teltetsdag.no"
"114","valdres-installasjon.no"
"114","frkeilertsen.no"
"114","ksm.no"
"114","enkifag.no"
"114","oygardshallen.no"
"114","bjornmathisen.no"
"114","freedommag.no"
"114","cafenoahsark.no"
"114","legesenteretmolde.no"
"114","midtimellom.no"
"114","bergen-asfalt-service.no"
"114","vafos.no"
"114","okonomibarometer.no"
"114","bjerknettsider.no"
"114","deep7.no"
"114","fonnfjelldesign.no"
"114","guldenguitars.no"
"114","kalkulatoronline.no"
"114","vm-fysio.no"
"114","careerinnorway.no"
"114","diandre.no"
"114","ragnarok-lan.no"
"114","ovreberg.no"
"114","dinkommunikasjon.no"
"114","envisionpt.no"
"114","andakommunikasjon.no"
"114","sportnor.no"
"114","opplevsmola.no"
"114","bhnytt.no"
"114","takeoff.no"
"114","raufossbilglass.no"
"114","gladiator.no"
"114","vestdata.no"
"114","foldereid.no"
"114","geograf.no"
"114","strandmarina.no"
"114","systems4you.no"
"114","tonapp.no"
"114","enkeleksamen.no"
"114","nyvy.no"
"114","techcapital.no"
"114","dalanedyrehotell.no"
"114","activefritid.no"
"114","siorbaja.no"
"113","martemoen.no"
"113","motion.no"
"113","ripema.no"
"113","juicydrops.no"
"113","fselektro.no"
"113","marinesenterethamar.no"
"113","dastefano.no"
"113","helikids.no"
"113","traamici.no"
"113","gpsfordemente.no"
"113","fotballfebernorge.no"
"113","bergenkp.no"
"113","comfortpilot.no"
"113","vakkervannkraft.no"
"113","endestad-camping.no"
"113","webkontorene.no"
"113","kolnesmaskin.no"
"113","erasmuspluss.no"
"113","oppdallegesenter.no"
"113","nbtrafikkskole.no"
"113","pixoyo.no"
"113","postbank.no"
"113","faktry.no"
"113","gronnesbarnehage.no"
"113","rustad-seim.no"
"113","torheimgartneri.no"
"113","leiebilbarcelona.no"
"113","shapeupweekend.no"
"113","xn--bjrnefjorden-utdanningsmesse-r3c.no"
"113","olh.no"
"113","dinabelle.no"
"113","mmbygg.no"
"113","inspirert.no"
"113","fredrikstadbil.no"
"113","mentorum.no"
"113","torvin.no"
"113","nobilehotell.no"
"113","getonnet.no"
"113","vosskunstlag.no"
"113","insomniashop.no"
"113","homonoveller.no"
"113","softwarenow.no"
"113","perfectgarden.no"
"113","oyvindnaess.no"
"113","oslodiamantsenter.no"
"113","flipzone.no"
"113","sandanenh.no"
"113","hedeviganker.no"
"113","stenersenas.no"
"113","bad-s.no"
"113","hivfondet.no"
"113","stridsmenn.no"
"113","kraftdigitalprint.no"
"113","arvidmartinsen.no"
"113","way.no"
"113","heinali.no"
"113","norefjellskiutleie.no"
"113","lyskopi.no"
"113","eratu.no"
"113","nordlibil.no"
"113","bjordalbil.no"
"113","massasjeskolen.no"
"113","ormoy.no"
"113","quadrathlon.no"
"113","sorbovagaromaterapi.no"
"113","haalandlift.no"
"113","campinggranholmen.no"
"113","oslo-kystskipperskole.no"
"113","joo.no"
"113","goafrica.no"
"113","yolo-tegnestudio.no"
"113","dekkcentrum.no"
"113","autoteknikk.no"
"113","stavangerurologiske.no"
"113","bosommarlandcup.no"
"113","mo-trekkspillklubb.no"
"113","famousnails.no"
"113","broderknut.no"
"113","acoustify.no"
"113","xn--kjpemedisiner-cnb.no"
"113","arnas.no"
"113","ge-te.no"
"113","joars.no"
"113","agder24.no"
"113","zoomfotoreiser.no"
"113","faginnredning.no"
"113","viplast.no"
"113","teamtravel.no"
"113","gullbanken.no"
"113","mathiaspark.no"
"113","septemberbi.no"
"113","enoksensteiro.no"
"113","syvsostrepark.no"
"113","kirkerudgard.no"
"113","glasszone.no"
"113","sunlit.no"
"113","fossegrimenkor.no"
"113","haardesign.no"
"113","totalcom.no"
"113","mones-feriesenter.no"
"113","www.kongsvinger.no"
"113","bibliotekmote.no"
"113","hattrem.no"
"113","hornoya.no"
"113","installator.no"
"113","arkservice.no"
"113","vestliaspa.no"
"113","magnusmotor.no"
"113","rrbergen1.no"
"113","logehusene.no"
"113","angedalgard.no"
"113","okonominett.no"
"113","forbrukslaan.no"
"113","houseofbuilders.no"
"113","xn--hllenbtruter-ycb4x.no"
"113","kjeserud.no"
"113","alohadesignkontor.no"
"113","hvilkendatingside.no"
"113","oksoyeiendom.no"
"113","knabenfjellhest.no"
"113","vegaconsultants.no"
"113","prores.no"
"113","prospektvideo.no"
"113","abcdisplay.no"
"113","sharkaeronorway.no"
"113","wlaw.no"
"113","btts.no"
"113","galvanotia.no"
"113","linux-norge.no"
"113","karirindahlendresen.no"
"113","4leger.no"
"113","renavangen.no"
"113","touristonline.no"
"113","akunotodden.no"
"113","sfhm.no"
"113","refreshkonferansen.no"
"113","tusvikogtonne.no"
"113","kiropraktorklinikk1.no"
"113","bergendinitrol.no"
"113","rcteknikk.no"
"113","peakshipping.no"
"113","holanger.no"
"113","lektek.no"
"113","griegfoundation.no"
"113","lemongrass.no"
"113","piproductions.no"
"113","galdhopiggen.no"
"113","nowa.no"
"113","heibergrigg.no"
"113","remainsoftheday.no"
"113","cybercamp.no"
"113","infocareworkshop.no"
"113","eksellent.no"
"113","seutmaritime.no"
"113","vocesdelsur.no"
"113","ostrorservice.no"
"113","jaktglede.no"
"113","gallerifjellsol.no"
"113","msgtechnology.no"
"113","ottatrafikkskole.no"
"113","seadive.no"
"113","kreativ-elektro.no"
"113","cbradio.no"
"113","wilh-kolstad.no"
"113","aaskorps.no"
"113","delotisdesign.no"
"113","dih.no"
"113","detvende.no"
"113","prinsdalskolekorps.no"
"113","smartkraft.no"
"113","kanabarnehage.no"
"113","ts-avisen.no"
"113","html-5.no"
"113","totenfrisbeeklubb.no"
"113","ivarskro.no"
"113","stianholmen-naturfoto.no"
"113","fac.no"
"113","unomarine.no"
"113","designbloggen.no"
